,Unnamed: 0,Unnamed: 0.1,cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id,cluster
4867,4867,5135,iwvjz3bf,3b39a84673e9b497f2592d45ec63bccdebb63acf,PMC,Targeting the IL-22/IL-22BP axis enhances tight junctions and reduces inflammation during influenza infection,10.1038/s41385-019-0206-9,PMC6917921,31597930.0,no-cc,seasonal burden influenza coupled pandemic outbreak pathogenic strain underscore critical need understand pathophysiology influenza injury lung interleukin il promising cytokine critical protecting lung infection cytokine strongly regulated soluble receptor ilbinding protein ilbp constitutively expressed lung inhibits il activity ililbp axis thought prevent chronic exposure epithelial cell il however importance axis understood infection influenza demonstrate use ilbpknockout mouse ilra−− proil environment reduces pulmonary inflammation hn pr hn infection protects lung promoting tight junction formation confirmed result normal human bronchial epithelial cell vitro demonstrating improved membrane resistance induction tight junction protein cldn tjp tjp importantly show administering recombinant il vivo reduces inflammation fluid leak lung taken together result demonstrate ililbp axis potential targetable pathway reducing influenzainduced pneumonia,2019-10-09,"Hebert, K. D.; Mclaughlin, N.; Galeas-Pena, M.; Zhang, Z.; Eddens, T.; Govero, A.; Pilewski, J. M.; Kolls, J. K.; Pociask, D. A.",Mucosal Immunol,,,,document_parses/pdf_json/3b39a84673e9b497f2592d45ec63bccdebb63acf.json,document_parses/pmc_json/PMC6917921.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6917921/,,1
4878,4878,5146,yxx3xxio,75356982697a153bdd8610fe024820f7308bb6a2,PMC,Impaired production of immune mediators in dengue virus type 2-infected mononuclear cells of adults with end stage renal disease,10.1038/s41598-019-56381-3,PMC6930266,31875015.0,cc-by,chronic kidney disease epidemiologically identified risk factor development severe dengue dengueaffected patient however available data immune pathogenesis end stage renal disease esrd patient affected dengue insufficient performed vitro study evaluate sequential immunological reaction viral load dengue virus type infected mononuclear cell patient esrd n healthy control n concentration interleukin il receptor antagonist ra il il il il ilp granulocytemacrophage colonystimulating factor gmcsf monocyte chemotactic protein mcp macrophage inflammatory proteinb mipb vascular endothelial growth factor vegf tumor necrosis factor tnfα viral load cycle threshold ct measured dengue virus type infected mononuclear cell h h h h postinfection found esrd group significantly higher gmcsf il level h postinfection however il il ilp tnfα mcp mipb level found significantly lower control group h h h postinfection significantly lower level ilra il il il ilp tnfα mcp mipb detected esrd group concentration vegf h h gmcsf h h also found lower esrd group control group compared control viral load ct value significantly lower esrd group h h postinfection significant difference viral load ct value two group found h h postinfection study discloses expression immune mediator dengueinfected mononuclear cell impaired esrd patient,2019-12-24,"Lee, Ing-Kit; Yang, Zih-Syuan; Ng, Hwee-Yeong; Li, Lung-Chih; Huang, Wen-Chi; Chen, Yi-Chun; Tsai, Ching-Yen; Lee, Chien-Te",Sci Rep,,,,document_parses/pdf_json/75356982697a153bdd8610fe024820f7308bb6a2.json,document_parses/pmc_json/PMC6930266.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6930266/,,1
5339,5339,5641,xpeqin1b,f7cdd1401f92aa073bd886ef3025e77792da5875,PMC,Enhanced induction of dendritic cell maturation and HLA-A*0201-restricted CEA-specific CD8(+) CTL response by exosomes derived from IL-18 gene-modified CEA-positive tumor cells,10.1007/s00109-006-0102-0,PMC7079873,17016692.0,no-cc,dendritic cell dcderived tumorderived exosomes population nanometer sized membrane vesicle induce specific antitumor immunity however immunogenic potential efficiency exosomesbased tumor vaccine satisfactory enough achieve curative effect clinical trial article investigated whether il genetic modification tumor cell increase efficacy exosomes derived il genemodified tumor cell transfected carcinoembryonic antigen ceaexpressing tumor cell recombinant adenovirus encoding human il adhil prepared exosomes exoil il genemodified tumor cell found exoil naturally contain cea bioactive il moreover exoil potent chemoattracting dc cell enhancing proliferation th cytokine release pbmc promoting phenotypic functional maturation dc furthermore exoilpulsed dc quite potent induce hlaarestricted ceaspecific cd ctl pbmc hlaa cea cancer patient vitro almost experiment exoil show potent function conventionally prepared exosomes derived parent tumor cell without il gene modification finding suggest exoil potent capability induce specific antitumor immunity strategy il modification exosomes feasible approach develop exosomesbased tumor vaccine,2006-09-26,"Dai, Shengming; Zhou, Xiangyang; Wang, Baomei; Wang, Qingqing; Fu, Yangxin; Chen, Taoyong; Wan, Tao; Yu, Yizhi; Cao, Xuetao",J Mol Med (Berl),,,,document_parses/pdf_json/f7cdd1401f92aa073bd886ef3025e77792da5875.json,document_parses/pmc_json/PMC7079873.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7079873/,,1
5650,5650,6003,b68mtksf,88f48ef61fa710015985b4291a34d01e72819544,PMC,Anti-MHV3 state induced by IFN gamma in macrophages is not related to arginine metabolism,10.1007/s007050050217,PMC7086841,9413508.0,no-cc,contrast balbc mouse macrophage aj macrophage activation interferon gamma ifn gamma develop antimhv effect correlate resistance virus infection understand cellular basis antiviral effect studied possible involvement arginine metabolism nitric oxide arginase induction since metabolic pathway described implicated antiviral activity macrophage study performed activating macrophage inducer ifn gamma arginase il il synthase inos arginase inhibitor nmethylarginine nma hydroxyarginine oharg used result show macrophage population spontaneous synthesis occurred mhv enhanced release induced ifn gamma activation ifn gamma balbc macrophage released higher amount aj macrophage inhibition ifn gammainduced nosynthesis nma arginine free medium affect virus replication balbc macrophage il il induced higher amount arginase aj macrophage macrophage population mhv infection influence arginase synthesized inhibition arginase oharg influence virus growth level mhv replication inhibition also influenced used macrophage knockout mouse inos gene consequence unable synthesizing data indicate arginase participate antimhv state induced ifn gamma macrophage,1997-04-06,"Pereira, C. A.; Soler, G.; Modolell, M.",Arch Virol,,,,document_parses/pdf_json/88f48ef61fa710015985b4291a34d01e72819544.json,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7086841/,,1
5981,5981,6368,ew2gr67s,595d8e5713b0116c5fd508970bb6386341336ed6,PMC,"Elevated levels of myeloperoxidase, pro-inflammatory cytokines and chemokines in naturally acquired upper respiratory tract infections",10.1007/s004050100363,PMC7087684,11724263.0,no-cc,upper respiratory tract infection urtis characterised neutrophilic mucosal infiltration purpose study investigate time course release cytokineschemokines interleukin il ilβ ilra tumour necrosis factorα tnfα il il interferonγ ifnγ monocyte chemotactic protein mcp soluble intercellular adhesion molecule sicam myeloperoxidase mpo bradykinin nasal secretion patient naturally acquired urti total healthy adult volunteer recruited baseline nasal lavage developed urti symptom within month returned centre within h lavage performed daily symptomatic period week thereafter symptom longer present compared baseline significantly elevated concentration total protein bradykinin ilβ tnfα il il mcp ifnγ mpo sicam detected nasal lavage fluid symptomatic patient whereas ilra remained unaltered studied variable reached baseline week urti naturally acquired urti represent limited neutrophilic inflammatory reaction orchestrated release proinflammatory cytokine chemokines,2001,"Bachert, C.; van Kempen, M. J. P. K; Höpken, K.; Holtappels, G.; Wagenmann, M.",Eur Arch Otorhinolaryngol,,,,document_parses/pdf_json/595d8e5713b0116c5fd508970bb6386341336ed6.json,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7087684/,,1
6026,6026,6433,4pl3bhx6,d147adaea164c2462d258b161300db6843a53a59,PMC,Multiplex Cytokine Profiling of Initial Therapeutic Response in Patients with Chronic Hepatitis C Virus Infection,10.1007/s10620-005-2940-y,PMC7087834,16187176.0,no-cc,currently available prognostic tool inadequate discern molecular basis heterogenic response hepatitis c virus hcvinfected patient treated current standard therapy expression biological function immune mediator shown critical phase immune response hcv infection likely therefore influence host response herein biometric multiplex serum cytokine assay utilized characterize immunomodulatory effect host response hcv patient serum level cytokine compared month treatment control overall serum cytokine level significantly higher patient p control additionally viral titer decreased patient month therapy overall serum cytokine level cohort p ass relationship change cytokine level change viral titer cohort divided three statistically distinct subgroup based change viral titer specific set cytokine decreased group decrease ccl interleukin il cxcl ilβ correlated greatest drop viral titer decrease il granulocyte colony stimulating factor gcsf ccl correlated moderate drop viral titer ccl correlated lowest drop viral titer interestingly decrease ccl level correlated decrease viral titer patient ccl control leukocyte influx thus propagates inflammation conclusion data raise possibility characteristic change host response modulate therapeutic response demonstrating prognostic power serum cytokine profiling chronic hcv,2005,"Wright, Harlan; Alex, Philip; Nguyen, Thuan; Bader, Teddy; Gurakar, Ahmet; Sebastian, Anthony; Gonzales, Liberty; Wallis, Gemma; Naylor, Mark; Dozmorov, Igor; Centola, Michael; Nour, Bakr",Dig Dis Sci,,,,document_parses/pdf_json/d147adaea164c2462d258b161300db6843a53a59.json,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7087834/,,1
6043,6043,6452,6l8m6n9f,4e6dc4220330dc4299ea6cb20dead9670fc24897,PMC,Discovery of small molecule inhibitors of ubiquitin-like poxvirus proteinase I7L using homology modeling and covalent docking approaches,10.1007/s10822-007-9138-7,PMC7087885,17960327.0,no-cc,essential viral replication highly conserved among poxviridae vaccinia virus il ubiquitinlike proteinase ulp attractive target development smallpox antiviral drug time il proteinase exemplifies several interesting challenge rational drug design perspective absence published il xray structure built detailed model il ligand binding site s–s′ pocket based exceptionally high structural conservation site protease ulp family accuracy limitation model assessed comparative analysis available xray structure ulps well energy based conformational modeling model il ligand binding site used perform covalent docking vls comprehensive library available ketone aldehyde compound predicted ligand inhibitor il proteinase activity confirmed biochemical assay ∼ overall hit rate experimental result validate il ligand binding model provide initial lead rational optimization poxvirus il proteinase inhibitor thus fragment predicted bind prime portion active site combined fragment nonprime side yield compound improved activity specificity,2007-10-25,"Katritch, Vsevolod; Byrd, Chelsea M.; Tseitin, Vladimir; Dai, Dongcheng; Raush, Eugene; Totrov, Maxim; Abagyan, Ruben; Jordan, Robert; Hruby, Dennis E.",J Comput Aided Mol Des,,,,document_parses/pdf_json/4e6dc4220330dc4299ea6cb20dead9670fc24897.json,document_parses/pmc_json/PMC7087885.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7087885/,,1
6096,6096,6514,1xfyig6p,,PMC,"Glycosylated human interleukin-1α, neoglyco IL-1α, coupled with N-acetylneuraminic acid exhibits selective activities in vivo and altered tissue distribution",10.1023/a:1007181929405,PMC7088040,11294501.0,no-cc,order study effect glycosylation biological activity develop il le deleterious effect nacetylneuraminic acid neuac c spacer chemically coupled human recombinant ilα neuaccoupled ilα neuacilα exhibited reduced activity vitro receptorbinding affinity ten time compared ilα study examined variety il activity vivo neuacilα exhibited marked reduction activity upregulate serum il moderate reduction activity upregulate serum amyloid nox however exhibited comparable activity ilα downregulate serum glucose improve recovery peripheral white blood cell myelosuppression fluorouraciltreated mouse addition tissue level neuacilα high compared ilα result indicate coupling neuac enabled u develop neoil selective activity vivo enhanced tissue level,2000,"Sasayama, Satoshi; Moriya, Kayoko; Chiba, Taku; Matsumura, Takayuki; Hayashi, Hidetoshi; Hayashi, Akiko; Onozaki, Kikuo",Glycoconj J,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7088040/,,1
6171,6171,6610,9jf4wokf,06607df4c7c38c7a9b7d2a7326cce07475ee431f,PMC,Effect of Asymptomatic Natural Infections due to Common Mouse Pathogens on the Metastatic Progression of B16 Murine Melanoma in C57BL/6 Mice,10.1007/s10585-005-5261-9,PMC7088291,16475025.0,no-cc,investigate whether presence infection cbl mouse influence metastatic ability b melanoma bm cell compared susceptibility metastasis development pathogenfree mouse mouse colony endemically infected several mouse pathogen found compared seronegative control mouse seropositive least mouse hepatitis virus mhv mycoplasma pulmonis exhibited higher interindividual variability parameter quantifying metastatic progression ii elevated serum level proinflammatory cytokine end experiment iii susceptible hepatic metastasis interestingly final level tumor necrosis factor tnfα interleukin il correlated extent hepatic colonization melanoma cell confirm metastasisenhancing effect mhv pulmonis measured ability bm cell metastasize pathogenfree animal housed increasing timeintervals vicinity mhv animal notably susceptibility metastasis lower animal seronegative mhv mhv mouse whereas latter le susceptible metastasis mhv pulmonis mouse seropositive animal increased level tnfα il suggesting mhv pulmonis enhance metastatic ability melanoma cell inducing release proinflammatory cytokine result highlight importance using pathogenfree animal metastasis study emphasize need comprehensive health monitoring mouse used study particularly case using facility lacking appropriate containment measure,2006-02-11,"Rodríguez-Cuesta, Juan; Vidal-Vanaclocha, Fernando; Mendoza, Lorea; Valcárcel, María; Gallot, Natalia; de Tejada, Guillermo Martínez",Clin Exp Metastasis,,,,document_parses/pdf_json/06607df4c7c38c7a9b7d2a7326cce07475ee431f.json,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7088291/,,1
6709,6709,7253,vhpzdnbp,95004cd43f731cf90a3b02353eb1ff77fc2e5784,PMC,Interleukin-2 after autologous stem cell transplantation for hematologic malignancy: a phase I/II study,10.1038/sj.bmt.1700687,PMC7092324,9052908.0,no-cc,success autologous stem cell transplantation asct hematologic malignancy limited largely high relapse rate postulated il administered asct may eliminate minimal residual disease thereby reduce relapse phase iii study performed identify regimen il chiron could given early asct phase iii trial phase study beginning median day asct hematologic malignancy cohort three four patient received escalating dos ‘ induction ’ il × iumday day continuous iv infusion civ followed day rest period × iumday maintenance il civ day maximum tolerated dose mtd induction il × iumday × phase ii study patient received mtd eighty percent patient completed induction il patient exhibited degree capillary leak one patient died cmv pneumonia one died ards maintenance il well tolerated phase iii study patient nonhodgkin lymphoma nhl hodgkin disease hd aml remain cr two six multiple myeloma mm patient remain pr although regimen il identified significant sideeffects patient well tolerated majority patient phase iii prospectively randomized clinical trial progress determine il regimen decrease relapse rate asct aml nhl,1997-12-18,"Robinson, N; Benyunes, MC; Thompson, JA; York, A; Petersdorf, S; Press, O; Lindgren, C; Chauncey, T; Buckner, CD; Bensinger, WI; Appelbaum, FR; Fefer, A",Bone Marrow Transplant,,,,document_parses/pdf_json/95004cd43f731cf90a3b02353eb1ff77fc2e5784.json,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7092324/,,1
6855,6855,7458,bi1tqa7e,95803b520dd8a2f7d963e89828f3fb56160736a5,PMC,Tumour necrosis factor α stimulates resorption and inhibits synthesis of proteoglycan in cartilage,10.1038/322547a0,PMC7095107,3736671.0,no-cc,inflammatory reaction activated leukocyte thought produce variety small protein cytokine influence behaviour cell including leukocyte substance include interleukin interferon tumour necrosis factor tnf interleukin il considered potentially important inflammatory mediator wide range effect reviewed ref vivo pyrogenic promotes acute phase response vitro activates lymphocyte stimulates resorption cartilage bone cartilage resorption major feature inflammatory disease rheumatoid arthritis il cytokine hitherto known promote tnf characterized effect tumour cytotoxicity transformed cells– share action il report recombinant human tnfα stimulates resorption inhibits synthesis proteoglycan explants cartilage action similar additive il second macrophagederived cytokine whose production rheumatoid arthritis inflammation generally could contribute tissue destruction,1986,"Saklatvala, J.",Nature,,,,document_parses/pdf_json/95803b520dd8a2f7d963e89828f3fb56160736a5.json,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095107/,,1
6949,6949,7600,ch0kexqg,b15c9e62b023b8efceacb9522e9dbf80a7928789,PMC,Phillyrin Relieves Lipopolysaccharide-Induced AKI by Protecting Against Glycocalyx Damage and Inhibiting Inflammatory Responses,10.1007/s10753-019-01136-5,PMC7095384,31832909.0,no-cc,damage integrity heparin sulfate h endothelial glycocalyx important factor glomerular filtration barrier dysfunction basic pathological feature acute kidney injury aki aki common clinical critical illness drug option offering effective treatment phillyrin phil main pharmacological component forsythia suspensa posse wide range pharmacological activity however effect phil lipopolysaccharide lpsinduced aki yet reported aim present study analyze effect phil h damage inflammatory signaling pathway lpsinduced aki result revealed phil reduces pathological change improves renal function lpsinduced aki analysis indicated phil effectively protects glycocalyx h degradation lpsstimulated eahy cell vitro lpsinduced aki mouse vivo protective effect phil h damage may associated isolate ’ ability suppress production reactive oxygen specie decrease expression level cathepsin l heparanase vitro vivo addition elisa western blot result revealed phil inhibits activation nfκb mapk signaling pathway decrease level inflammatory cytokine ilβ il tnfα lpsinduced ards mouse general protection endothelial glycocalyx h damage inhibition inflammatory response phil may used treatment target lpsinduced aki,2019-12-12,"Zhang, Dong; Qi, Boyang; Li, Dongxiao; Feng, Jiali; Huang, Xiao; Ma, Xiaohong; Huang, Lina; Wang, Xiaozhi; Liu, Xiangyong",Inflammation,,,,document_parses/pdf_json/b15c9e62b023b8efceacb9522e9dbf80a7928789.json,document_parses/pmc_json/PMC7095384.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095384/,,1
6950,6950,7601,x7ng11ip,1073f53feca2aa342be6ff463aeef8ab26d4c62f,PMC,Pretreatment with interleukin 35-engineered mesenchymal stem cells protected against lipopolysaccharide-induced acute lung injury via pulmonary inflammation suppression,10.1007/s10787-020-00696-5,PMC7095386,32170527.0,no-cc,acute lung injury alitriggered pulmonary injury associated high mortality despite advance drug treatment supportive therapy remarkable progress made attenuating inflammatory injury associated ali using mesenchymal stem cell mscsbased cell gene therapy however date benefit interleukin ilmodified msc ali intervention investigated present study adult male cbl mouse randomly received intravenous infusion adiposederived mesenchymal stem cell adscs constitutively expressing il ilgfpadscs gfp gfpadscs via retrovirusmediated transduction × cell per mouse isotonic saline day ali modeling investigate effect related mechanism ali performed lipopolysaccharide lp inhalation h normal mouse served sham group result indicated compared gfpadscs ilmodified adscs significantly increased cellular pulmonary il il production pretreatment iladscs markedly reduced body weight loss pulmonary wetdry weight ratio pathological injury po rescued normal level mouse received iladscs iladscs infusion apparently inhibited il release protein leakage mpo activity greatly elevated il level bronchoalveolar lavage fluid balf splenic regulatory cell iladscspretreated mouse got effective increase moreover iladscs pretreatment remarkably inhibited neutrophil macrophage infiltration greatly decreased il tumor necrosis factor α tnfα tolllike receptor tlr expression conclusion pretreatment ilengineered adscs provided effective protection lpsinduced ali suppression pulmonary inflammation thus might promising strategy improve outcome ali enhanced paracrine immunosuppressive capacity iladscs might contribute beneficial effect however study needed illuminate detailed mechanism,2020-03-13,"Zhang, Xiaoning; Zhang, Zhiqiang; Ju, Mingyan; Li, Jiaci; Jing, Yaqing; Zhao, Yuxia; Gu, Chao; Dong, Ming; Li, Guang; Liu, Yi",Inflammopharmacology,,,,document_parses/pdf_json/1073f53feca2aa342be6ff463aeef8ab26d4c62f.json,document_parses/pmc_json/PMC7095386.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095386/,,1
7003,7003,7680,suviqy15,c09da5b3dd2cd1b88b796ec73c7e3b6013d3ad98,PMC,Dynamics of neutrophilic NF-kB translocation in relation to IL-8 mRNA expression after major trauma,10.1007/s00011-008-7207-6,PMC7095800,19109749.0,no-cc,objective systemic inflammation subsequent polytrauma connected neutrophil pmn dysregulation characterized reduced nfkbtranslocation cytokine expression dynamic nfkbactivation well downstream regulation ilexpression pmn following major trauma remain unclear aim pilot study analyse nfkb nuclear translocation relation il mrnaexpression pmn major trauma patient method pmn isolated blood sample major trauma patient new injury severity score ni drawn within min subsequently h trauma nfkbtranslocation analysed electrophoretic mobility shift assay emsa quantified densitometry arbitrary unit ilmrnaexpression rtpcr copy ng rna additionally nfkbtranslocation ilexpression pmn healthy volunteer analysed natively control lp stimulation control result nfkbtranslocation ilmrnaexpression significantly increased polytrauma patient n ni ± mean ± sem initially nonsurvivors nfkb translocation significantly increased admission subsequently reduced within h increased survivor group h second significant increase nfkbactivity ilexpression found survivor subsequently reduced group conclusion pilot study shown concomitant initial increase transcriptional nfkbactivity il mrna expression observed early posttraumatic period preceded downregulation innate immune system,2008-11-13,"Stegmaier, J. C.; Kirchhoff, C.; Bogner, V.; Matz, M.; Kanz, K.-G.; Mutschler, W.; Biberthaler, P.",Inflamm Res,,,,document_parses/pdf_json/c09da5b3dd2cd1b88b796ec73c7e3b6013d3ad98.json,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095800/,,1
7035,7035,7722,zi7ifcp1,6ea6ecb902ef3c26cbd8f1b06114c481a2c865d8,PMC,Ultrastructural evidence for the localization of an indolealkylamine in supra-ependymal nerves from combined cytochemistry and pharmacology,10.1007/bf01934832,PMC7095862,4274761.0,no-cc,le terminaisons nerveuses supraépendymales du rat ont été examinées au microscope électronique à laide de technique cytochimiques et cytopharmacologiques il est apparu que le vésicules contenues dans ce terminaisons nerveuses renferment une indolealkylamine très probablement de la hydroxytryptamine,1974-03-01,"Richards, J. G.; Tranzer, J. P.",Experientia,,,,document_parses/pdf_json/6ea6ecb902ef3c26cbd8f1b06114c481a2c865d8.json,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095862/,,1
7195,7195,7940,xfyavk3m,fc5c48ff3c5d19b3ce17e01a9df5727cf1aa3d7e,PMC,Fibroblastic reticular cells regulate intestinal inflammation via IL-15-mediated control of group 1 ILCs,10.1038/ni.3566,PMC7097164,27798617.0,no-cc,fibroblastic reticular cell frcs secondary lymphoid organ form distinct niche interaction hematopoietic cell found production cytokine il frcs essential maintenance group innate lymphoid cell ilcs peyers patch mesenteric lymph node moreover frcspecific ablation innate immunological sensing adaptor myd unleashed il production frcs infection enteropathogenic virus led hyperactivation group ilcs substantially altered differentiation helper cell accelerated clearance virus group ilcs precipitated severe intestinal inflammatory disease commensal dysbiosis loss intestinal barrier function diminished resistance colonization sum frcs act ondemand immunological rheostat restraining activation group ilcs thereby preventing immunopathological damage intestine supplementary information online version article doini contains supplementary material available authorized user,2016-10-31,"Gil-Cruz, Cristina; Perez-Shibayama, Christian; Onder, Lucas; Chai, Qian; Cupovic, Jovana; Cheng, Hung-Wei; Novkovic, Mario; Lang, Philipp A; Geuking, Markus B; McCoy, Kathy D; Abe, Shinya; Cui, Guangwei; Ikuta, Koichi; Scandella, Elke; Ludewig, Burkhard",Nat Immunol,,,,document_parses/pdf_json/fc5c48ff3c5d19b3ce17e01a9df5727cf1aa3d7e.json,document_parses/pmc_json/PMC7097164.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7097164/,,1
7465,7465,8295,56g3d3jg,7ad8e5c9b51c3ae60013d0636c122d47f87efead,PMC,NLRP3 Inflammasome Activation Is Essential for Paraquat-Induced Acute Lung Injury,10.1007/s10753-014-0048-2,PMC7101550,25338942.0,no-cc,innate immune response important paraquatinduced acute lung injury exact pathway involved elucidated objective study determine specific role nlrp inflammasome process acute lung injury induced administering paraquat pq intraperitoneally nlrp inflammasome including nlrp asc caspase mrna protein expression lung tissue ilβ il level balf detected h pq administration rat moreover rat pretreated mgkg nlrp inflammasome blocker glybenclamide respectively h pq exposure h pq administration lung histopathology change nlrp asc caspase protein expression well secretion cytokine including ilβ il balf investigated nlrp inflammasome including nlrp asc caspase expression cytokine ilβ il level pq poisoning rat significantly higher control group nlrp inflammasome blocker glybenclamide pretreatment attenuated lung edema inhibited nlrp asc caspase activation reduced ilβ il level balf vitro experiment ilβ il secreted raw mouse macrophage treated paraquat attenuated glybenclamide conclusion paraquat induce ilβil secretion via nlrpasccaspase pathway nlrp inflammasome essential paraquatinduced acute lung injury,2014-10-23,"Liu, Zhenning; Zhao, Hongyu; Liu, Wei; Li, Tiegang; Wang, Yu; Zhao, Min",Inflammation,,,,document_parses/pdf_json/7ad8e5c9b51c3ae60013d0636c122d47f87efead.json,document_parses/pmc_json/PMC7101550.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101550/,,1
7479,7479,8312,fjxyd7n3,b0ff5a0a796bd6756ad17eedc9480dfe4b13e278,PMC,"A Green Tea-Derived Polyphenol, Epigallocatechin-3-Gallate, Inhibits IκB Kinase Activation and IL-8 Gene Expression in Respiratory Epithelium",10.1023/a:1019718718977,PMC7101574,12238566.0,no-cc,interleukin il principle neutrophil chemoattractant activator human interest developing novel pharmacological inhibitor il gene expression mean modulating inflammation disease state acute lung injury herein determined effect epigallocatechingallate egcg green teaderived polyphenol tumor necrosis factorα tnfαmediated expression il gene cell egcg inhibited tnfαmediated il gene expression dose response manner measured elisa northern blot analysis effect appears primarily involve inhibition il transcription egcg inhibited tnfαmediated activation il promoter cell transiently transfected il promoterluciferase reporter plasmid addition egcg inhibited tnfαmediated activation iκb kinase subsequent activation iκbαnfκb pathway conclude egcg potent inhibitor il gene expression vitro proximal mechanism effect involves part inhibition iκb kinase activation,2002,"Chen, Philip C.; Wheeler, Derek S.; Malhotra, Vivek; Odoms, Kelli; Denenberg, Alvin G.; Wong, Hector R.",Inflammation,,,,document_parses/pdf_json/b0ff5a0a796bd6756ad17eedc9480dfe4b13e278.json,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101574/,,1
7480,7480,8313,pnnkfid0,e636e15180f943ef7929d06c0188e496698d7691,PMC,Increase of circulating endocan over sepsis follow-up is associated with progression into organ dysfunction,10.1007/s10096-017-2988-6,PMC7101577,28455780.0,no-cc,circulating inflammatory mediator change upon sepsis progression studied studied followup change circulating vasoactive peptide cytokine improvement worsening patient progression specific organ dysfunction prospective study concentration tumor necrosis factoralpha tnfα interleukin il il il interferongamma ifnγ endocan angiopoietin ang measured serum enzyme immunoassay patient baseline repeated within h upon progression new organ dysfunction n improvement n endocan ang parameter significantly increased among patient worsened increase endocan associated worsening odds ratio p increase independently associated progression acute respiratory distress syndrome ards shown logistic regression analysis odds ratio p change circulating cytokine mediate worsening critically ill patient instead endocan ang increased may interpreted keyplaying role pathogenesis ards septic shock increase endocan surrogate worsening clinical course,2017-04-28,"Ioakeimidou, A.; Pagalou, E.; Kontogiorgi, M.; Antoniadou, E.; Kaziani, K.; Psaroulis, K.; Giamarellos-Bourboulis, E. J.; Prekates, A.; Antonakos, N.; Lassale, P.; Gogos, C.",Eur J Clin Microbiol Infect Dis,,,,document_parses/pdf_json/e636e15180f943ef7929d06c0188e496698d7691.json,document_parses/pmc_json/PMC7101577.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101577/,,1
7569,7569,8414,e5olfi1w,,PMC,Undetectable Interleukin (IL)-10 and Persistent IL-8 Expression Early in Hyaline Membrane Disease: A Possible Developmental Basis for the Predisposition to Chronic Lung Inflammation in Preterm Newborns,10.1203/00006450-199606000-00007,PMC7101752,8725256.0,no-cc,interested determining whether premature birth alters expression counterregulatory cytokine modulate lung inflammation production proinflammatory cytokine tumor necrosis factor α ilβ il regulated part antiinflammatory cytokine il preterm newborn hyaline membrane disease deficiency ability lung macrophage express antiinflammatory cytokine may predispose chronic lung inflammation compared expression pro antiinflammatory cytokine mrna protein level lung preterm term newborn acute respiratory failure hyaline membrane disease meconium aspiration syndrome four sequential bronchoalveolar lavage bal sample obtained first h life patient patient rapidly developed influx neutrophil macrophage time cell population group became relatively enriched macrophage expression proinflammatory cytokine mrna andor protein present sample patient group contrast il mrna undetectable cell sample preterm infant present majority cell sample term infant il concentration undetectable lavage fluid preterm infant higher level bal sample term infant study demonstrate il mrna protein expression lung inflammatory cell related gestational age first h life neutrophil cell count il expression decrease bal term infant remain unchanged bal sample preterm infant,1996,"Jones, Craig A; Cayabyab, Rowena G; Kwong, Kenny Y C; Stotts, Cynthia; Wong, Betty; Hamdan, Hasnah; Minoo, Parviz; Delemos, Robert A",Pediatr Res,,,,,document_parses/pmc_json/PMC7101752.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101752/,,1
