,Unnamed: 0,Unnamed: 0.1,cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id,cluster
16919,16919,25404,5fmhhydh,,Medline,Endovascular treatment of fusiform intracranial vertebral artery aneurysms using reconstructive techniques.,10.1136/neurintsurg-2013-010897,,24078647.0,unk,objective report single center experience treatment fusiform aneurysm involving intracranial vertebral artery using reconstructive endovascular technique patient method neurointerventional database institution retrospectively reviewed june february patient underwent endovascular treatment fusiform intracranial vertebral artery aneurysm using reconstructive technique included analysis clinical presentation size reconstructive technique used procedural complication clinical angiographic followup included analysis result nine patient aged year mean year included mean angiographic diameter unruptured aneurysm mm range ruptured aneurysm averaged mm range two patient two woman presented acute subarachnoid hemorrhage sah one patient large partially thrombosed aneurysm treated stent reconstruction requiring deployment two stent coiling one asymptomatic procedural complication nonflow limiting cervical vertebral dissection patient good clinical outcome modified rankin scale score ≤ including two patient presented sah hunt hess grade late hemorrhage mean clinical followup month month eight patient angiographic followup month mean month six demonstrated aneurysm occlusion complete vessel reconstruction angiographic followup conclusion use reconstructive technique endovascular treatment unruptured fusiform intracranial vertebral artery aneurysm feasible safe effective mid term patient presenting sah however safety effectiveness technique remain unclear,2014,"Dabus, Guilherme; Lin, Eugene; Linfante, Italo",Journal of neurointerventional surgery,,,,,,https://doi.org/10.1136/neurintsurg-2013-010897; https://www.ncbi.nlm.nih.gov/pubmed/24078647/,6925373.0,24
16932,16932,25417,i0pcdikg,,Medline,Woven Endobridge (WEB) device for endovascular treatment of complex unruptured aneurysms-a single center experience.,10.1007/s00234-016-1641-x,,26767527.0,unk,introduction introduction woven endobridge web device increase feasibility endovascular treatment wideneck bifurcation aneurysm limitation given currently available size shape device parallel study used new device selected patient optimal candidate established technique like neurosurgical clipping endovascular coiling aimed report angiographic clinical result web implantation combination web coiling intracranial stent method reviewed record n intervention patient unruptured wideneck aneurysm uia assigned aneurysm treatment use web adjunctive technique interventional procedure clinical angiographic outcome reported periprocedural phase midterm fu result included patient six patient needed additional coiling intracranial stenting implantation flow diverter web implantation technically feasible intervention followup angiographic imaging proved total subtotal occlusion aneurysm case two minor recurrence remained stable period month one patient partially thrombosed giant mca aneurysm major recurrence retreated second web combination coiling conclusion despite unfavorable anatomic condition broadbased large uia endovascular treatment web adjunctive technique feasible low risk complication promising occlusion rate midterm followup,2016,"Lescher, Stephanie; du Mesnil de Rochemont, Richard; Berkefeld, Joachim",Neuroradiology,,,,,,https://doi.org/10.1007/s00234-016-1641-x; https://www.ncbi.nlm.nih.gov/pubmed/26767527/,12129095.0,24
17069,17069,25578,ysonjtib,,Medline,Advancing Marksman into contralateral vertebral artery in the treatment of intradural vertebral artery dissecting aneurysm with Pipeline.,10.1177/1591019916681982,,27956519.0,unk,unruptured vertebral artery dissecting aneurysm benign clinical course common symptom compromise headache neck pain dizziness vomiting optimal endovascular treatment option remains controversial reconstructive technique many advantage deconstructive one since advent flow diverters pipeline embolization device ped present case successfully treated ped combination radial access advancement marksman catheter contralateral vertebral artery due special angioarchitecture patient,2017,"Zhang, Yupeng; Liang, Shikai; Jiang, Chuhan","Interventional neuroradiology : journal of peritherapeutic neuroradiology, surgical procedures and related neurosciences",,,,,,https://doi.org/10.1177/1591019916681982; https://www.ncbi.nlm.nih.gov/pubmed/27956519/,4519251.0,24
17076,17076,25585,eclzywm1,,Medline,Progressive deconstruction: a novel aneurysm treatment using the pipeline embolization device for competitive flow diversion: case report.,10.1227/neu.0000000000000029,,23787883.0,unk,background importance variety deconstructive reconstructive therapy used treat intracranial aneurysm pipeline embolization device ped become quite successful option treat aneurysm reconstructing remodeling parent vessel report case offlabel ped use flow diverter placed across parent vessel giant intracranial aneurysm novel deconstructive strategy clinical presentation yearold man giant slowflow aneurysm distal middle cerebral artery mca treated placement ped across vessel containing aneurysm superselective test balloon occlusion vessel failed ped successfully deployed competing mca branch across origin mca branch supplying giant aneurysm patient continued dualantiplatelet therapy month aspirin monotherapy thereafter followup angiography performed month treatment demonstrated complete asymptomatic thrombosis aneurysm parent mca branch collateral pial leptomeningeal network developed reconstructing distal branch occluded mca branch month patient remains neurologically intact conclusion appears first description progressive deconstruction aneurysm treatment using ped despite tolerating acute vessel occlusion superselective test balloon occlusion patient asymptomatic following longterm occlusion ped secondary growth pial leptomeningeal collateral network,2014,"Wajnberg, Eduardo; Silva, Thiago S; Johnson, Andrew K; Lopes, Demetrius K",Neurosurgery,,,,,,https://doi.org/10.1227/neu.0000000000000029; https://www.ncbi.nlm.nih.gov/pubmed/23787883/,23555226.0,24
17136,17136,25663,12iyro0r,,Medline,Medina® Embolization Device for the Treatment of Intracranial Aneurysms: Safety and Angiographic Effectiveness at 6 Months.,10.1093/neuros/nyx161,,28402453.0,unk,background medina embolization device med new concept device combine design detachable coil one intrasaccular flow disruption device objective evaluate feasibility safety mo effectiveness new device treatment intracranial widenecked aneurysm method twelve patient female mean age yr widenecked intracranial aneurysm ruptured unruptured treated mean med january october case med used standalone fashion case additional regular coil used adjunctive compliant balloon used case procedurerelated complication systematically recorded discharge mo followup modified rankin scale assessed angiographic followup performed mean delay ± mo occlusion rate evaluated postprocedure midterm followup using royraymond scale result deployment med feasible case perforation recorded one case thromboembolic complication observed ruptured anterior communicating artery aneurysm without clinical consequence followup grade occlusion rate postprocedure mo followup two case recanalization documented angiographically conclusion med new generation device combining design detachable coil intrasaccular flow disruption device according early experience device safe provides satisfactory occlusion rate angiographic followup mo,2018,"Sourour, Nader-Antoine; Vande Perre, Saskia; Maria, Federico Di; Papagiannaki, Chrysanthi; Gabrieli, Joseph; Pistocchi, Silvia; Bartolini, Bruno; Degos, Vincent; Carpentier, Alexandre; Chiras, Jacques; Clarençon, Frédéric",Neurosurgery,,,,,,https://doi.org/10.1093/neuros/nyx161; https://www.ncbi.nlm.nih.gov/pubmed/28402453/,3767206.0,24
17186,17186,25717,afhu359q,,Medline,Cardiac cycle-related volume change in unruptured cerebral aneurysms: a detailed volume quantification study using 4-dimensional CT angiography.,10.1161/strokeaha.111.626846,,21998064.0,unk,background purpose hemodynamic factor aneurysm recently evaluated using computational fluid dynamic static vessel model effort understand mechanism initiation rupture aneurysm however report evaluated dynamic wall motion aneurysm due cardiac cycle objective study quantify cardiac cyclerelated volume change aneurysm using dimensional ct angiography method fourdimensional ct angiography performed patient image data cardiac cycle divided phase volume aneurysm quantified phase data also compared intracranial vessel normal appearance result observed cardiac cyclerelated volume change good agreement size aneurysm normal vessel cardiac cyclerelated volume change intracranial aneurysm intracranial normal artery ± ± respectively differ statistically p conclusion successfully quantified volume change intracranial aneurysm intracranial normal artery human subject data may indicate cardiac cyclerelated volume change differ unruptured aneurysm normal intracranial artery suggesting global integrity unruptured aneurysmal wall different normal intracranial artery,2012,"Kuroda, Junko; Kinoshita, Manabu; Tanaka, Hisashi; Nishida, Takeo; Nakamura, Hajime; Watanabe, Yoshiyuki; Tomiyama, Noriyuki; Fujinaka, Toshiyuki; Yoshimine, Toshiki",Stroke,,,,,,https://doi.org/10.1161/strokeaha.111.626846; https://www.ncbi.nlm.nih.gov/pubmed/21998064/,1501372.0,24
17199,17199,25731,4z3juaxm,,Medline,Giant vertebral aneurysm: A case report detailing successful treatment with combined stenting and surgery.,10.4103/sni.sni_170_17,,29416903.0,unk,background giant aneurysm mm arising vertebral artery va often present slow progression symptom sign gradual brainstem cranial nerve compression underlying pathophysiology well understood treatment wherever possible tailored singular case endovascular management usually solve problem mass compression whereas surgical treatment involves several complication case description yearold woman presented continuously growing giant right va aneurysm partially thrombosed even endovascular treatment placement two diversion flow stent operative partial aneurysmectomy intraoperative placement endovascular balloon allowed removal circulation without significant bleeding good neurological outcome conclusion variability va thrombosed giant aneurysm implies customized therapeutic strategy combined endovascular technique surgical clipping allow safe successful trapping aneurysmectomy case highlight benefit treating similar pathology combination technique,2018,"Capo, Gabriele; Vescovi, Maria C; Toniato, Giovanni; Petralia, Benedetto; Gavrilovic, Vladimir; Skrap, Miran",Surgical neurology international,,,,,,https://doi.org/10.4103/sni.sni_170_17; https://www.ncbi.nlm.nih.gov/pubmed/29416903/,4991326.0,24
17262,17262,25800,8o8q10cx,,Medline,The LVIS Jr. microstent to assist coil embolization of wide-neck intracranial aneurysms: clinical study to assess safety and efficacy.,10.1007/s00234-014-1345-z,,24599219.0,unk,introduction study aimed ass clinical safety efficacy lvis jr microstent stentassisted coil embolization wideneck intracranial aneurysm method irb approved singlecenter interventional clinical study patient female male mean age age range year endovascular treatment wideneck aneurysm obtaining informed consent patient included according following criterion aneurysm fundustoneck ratio neck diameter mm parent vessel diameter ≤ mm primary end point clinical safety absence death absence major minor stroke absence transient ischemic attack primary end point treatment efficacy complete angiographic occlusion according raymondroy occlusion classification rroc immediately procedure followup month magnetic resonance imaging mri result patient primary end point safety reached two remaining patient transient ischemic attack permanent deficit observed efficient occlusion rroc reached residual neck remained rroc single seven antegrade two crossover configuration four firstballoonthenstent fbts technique doublestent eight patient configuration one patient x configuration deployment technically successful case conclusion deployment lvis jr microstent various single doublestent configuration safe effective assist treatment intracranial wideneck aneurysm,2014,"Möhlenbruch, M; Herweh, C; Behrens, L; Jestaedt, L; Amiri, H; Ringleb, P A; Bendszus, M; Pham, M",Neuroradiology,,,,,,https://doi.org/10.1007/s00234-014-1345-z; https://www.ncbi.nlm.nih.gov/pubmed/24599219/,23527049.0,24
17300,17300,25846,u7t1pydo,,Medline,Prospective study on embolization of intracranial aneurysms with the pipeline device: the PREMIER study 1 year results.,10.1136/neurintsurg-2019-015091,,31308197.0,unk,background preliminary clinical study safety efficacy pipeline embolization device ped treatment smallmedium aneurysm demonstrated high occlusion rate low complication objective evaluate safety effectiveness ped treatment wide necked small medium intracranial aneurysm method premier prospective multicenter single arm trial patient treated ped unruptured wide necked aneurysm measuring ≤ mm along internal carotid artery vertebral artery july november year postprocedure primary effectiveness endpoint complete occlusion raymond grade without major parent vessel stenosis ≤ retreatment primary safety endpoint major stroke territory supplied treated artery neurologic death result total patient treated peds mean age ± year woman mean aneurysm size ± mm measured mm ped placement successful patient mean number peds implanted per patient ± single ped used patient year patient underwent followup angiography patient met study primary effectiveness endpoint combined major morbidity mortality rate conclusion treatment wide necked smallmedium aneurysm ped result high rate complete occlusion without significant parent vessel stenosis low rate permanent neurologic complication trial registration nct,2019,"Hanel, Ricardo A; Kallmes, David F; Lopes, Demetrius Klee; Nelson, Peter Kim; Siddiqui, Adnan; Jabbour, Pascal; Pereira, Vitor M; Szikora István, Istvan; Zaidat, Sam; Bettegowda, Chetan; Colby, Geoffrey P; Mokin, Maxim; Schirmer, Clemens; Hellinger, Frank R; Given Ii, Curtis; Krings, Timo; Taussky, Philipp; Toth, Gabor; Fraser, Justin F; Chen, Michael; Priest, Ryan; Kan, Peter; Fiorella, David; Frei, Don; Aagaard-Kienitz, Beverly; Diaz, Orlando; Malek, Adel M; Cawley, C Michael; Puri, Ajit S",Journal of neurointerventional surgery,,,,,,https://doi.org/10.1136/neurintsurg-2019-015091; https://www.ncbi.nlm.nih.gov/pubmed/31308197/,196810931.0,24
17407,17407,25975,v4pycete,,Medline,Retrospective Analysis of Delayed Intraparenchymal Hemorrhage after Flow-Diverter Treatment: Presentation of a Retrospective Multicenter Trial.,10.3174/ajnr.a4561,,26514605.0,unk,background purpose intracranial aneurysm treatment flow diverters shown satisfying result term aneurysm occlusion case delayed intraparenchymal hemorrhage described systematic analysis risk factor affecting occurrence conducted large series patient retrospective analysis delayed intraparenchymal hemorrhage flowdiverter treatment multicenter retrospective study using large series treated patient analyze factor affecting occurrence delayed intraparenchymal hemorrhage material method patient treated flow diverters presenting delayed intraparenchymal hemorrhage included december december participating center france patient aneurysm characteristic recorded characteristic bleeding size lateralization time bleed treatment clinical outcome month result delayed intraparenchymal hemorrhage occurred patient day procedure patient hemorrhage ipsilateral treated aneurysm five underwent surgery good clinical outcome month mr ≤ conclusion pathogenesis delayed intraparenchymal hemorrhage occurring flowdiverter treatment remains unclear multidisciplinary management delayed intraparenchymal hemorrhage yield relatively low morbiditymortality rate compared initial clinical presentation,2016,"Benaissa, A; Tomas, C; Clarençon, F; Sourour, N; Herbreteau, D; Spelle, L; Gallas, S; Januel, A-C; Gaultier, A L; Pierot, L",AJNR. American journal of neuroradiology,,,,,,https://doi.org/10.3174/ajnr.a4561; https://www.ncbi.nlm.nih.gov/pubmed/26514605/,42529696.0,24
17463,17463,26037,ubf6u0fh,,Medline,WEB Treatment of Intracranial Aneurysms: Clinical and Anatomic Results in the French Observatory.,10.3174/ajnr.a4578,,26514608.0,unk,background purpose flow disruption web device new technique endovascular treatment wideneck bifurcation aneurysm obtain precise data regarding safety efficacy treatment highquality methodology prospective french observatory study conducted analysis data presented including year followup material method patient bifurcation aneurysm web treatment indicated included prospective multicenter good clinical practice study clinical data including adverse event clinical status month year collected independently analyzed medical monitor independent core laboratory evaluated anatomic result year following procedure result ten french neurointerventional center included patient woman year age mean ± year aneurysm aneurysm location middle cerebral artery aneurysm anterior communicating artery basilar artery internal carotid artery terminus morbidity mortality month respectively patient morbidity mortality unrelated treatment year respectively patient year complete occlusion observed aneurysm neck remnant aneurysm aneurysm remnant aneurysm conclusion prospective french observatory study showed good safety aneurysm treatment web high rate adequate aneurysm occlusion year,2016,"Pierot, L; Moret, J; Turjman, F; Herbreteau, D; Raoult, H; Barreau, X; Velasco, S; Desal, H; Januel, A-C; Courtheoux, P; Gauvrit, J-Y; Cognard, C; Molyneux, A; Byrne, J; Spelle, L",AJNR. American journal of neuroradiology,,,,,,https://doi.org/10.3174/ajnr.a4578; https://www.ncbi.nlm.nih.gov/pubmed/26514608/,3117274.0,24
