,Unnamed: 0,Unnamed: 0.1,cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id,cluster
376,376,396,44ug53nb,49b957bb681c7cae440ef4241a9fc99f37028d78,PMC,Prophylactic and Therapeutic Efficacy of Human Monoclonal Antibodies against H5N1 Influenza,10.1371/journal.pmed.0040178,PMC1880850,17535101.0,cc0,background new prophylactic therapeutic strategy combat human infection highly pathogenic avian influenza hpai hn virus needed generated neutralizing antihn human monoclonal antibody mabs tested efficacy prophylaxis therapy murine model infection method finding using epsteinbarr virus immortalized memory b cell vietnamese adult recovered infection hpai hn virus supernatant b cell line screened virus neutralization assay b cell line secreting neutralizing antibody cloned mabs purified crossreactivity antibody different strain hn tested vitro neutralization assay prophylactic therapeutic efficacy vivo tested mouse vitro mabs fla fld neutralized clade clade ii hn virus whilst fla fld neutralized clade virus vivo fla fla conferred protection lethality mouse challenged avietnam hn dosedependent manner mab prophylaxis provided statistically significant reduction pulmonary virus titer reduced associated inflammation lung restricted extrapulmonary dissemination virus therapeutic dos fla fla fld fld provided robust protection lethality least h postinfection avietnam hn mabs fla fld fld fla also therapeutically active vivo clade ii virus aindonesia hn conclusion study provide proof concept fully human mabs neutralizing activity rapidly generated peripheral blood convalescent patient mabs effective prevention treatment hn infection mouse model panel neutralizing crossreactive mabs might useful prophylaxis adjunctive treatment human case hn influenza,2007-05-29,"Simmons, Cameron P; Bernasconi, Nadia L; Suguitan, Amorsolo L; Mills, Kimberly; Ward, Jerrold M; Chau, Nguyen Van Vinh; Hien, Tran Tinh; Sallusto, Federica; Ha, Do Quang; Farrar, Jeremy; de Jong, Menno D; Lanzavecchia, Antonio; Subbarao, Kanta",PLoS Med,,,,document_parses/pdf_json/49b957bb681c7cae440ef4241a9fc99f37028d78.json,document_parses/pmc_json/PMC1880850.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1880850/,,20
399,399,419,be8rxglx,d47eb01f2085b582008bb1ff7c604355c5f4c582,PMC,FluGenome: a web tool for genotyping influenza A virus,10.1093/nar/gkm365,PMC1933150,17537820.0,cc-by-nc,influenza virus hosted numerous avian mammalian specie shaped evolution distinct lineage worldwide viral genome consists eight rna segment frequently exchanged different virus via process known genetic reassortment complete genotype nomenclature essential describe gene segment reassortment specialized bioinformatic tool analyze reassortment available hamper progress understanding role host range virulence transmissibility influenza virus meet need developed nomenclature name influenza genotype implemented web server flugenome httpwwwflugenomeorg assignment lineage genotype flugenome provides function user interrogate database different modality get detailed report lineage genotype feature make flugenome unique ability automatically detect genotype difference attributable reassortment event influenza virus evolution,2007-05-30,"Lu, Guoqing; Rowley, Thaine; Garten, Rebecca; Donis, Ruben O.",Nucleic Acids Res,,,,document_parses/pdf_json/d47eb01f2085b582008bb1ff7c604355c5f4c582.json,document_parses/pmc_json/PMC1933150.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1933150/,,20
402,402,422,08gqn86z,25a348f34236403317091db876b29fd5063528ed,PMC,Influenza pandemic preparedness: motivation for protection among small and medium businesses in Australia,10.1186/1471-2458-7-157,PMC1934907,17634112.0,cc-by,background communitywide preparedness pandemic influenza issue featured prominently recent news medium currently priority health authority many country small medium business sector major provider private sector employment australia yet little information preparedness sector pandemic influenza study aimed investigate association individual perception preparedness pandemic influenza among small medium business owner manager method semistructured facetoface interview conducted small medium business owner manager new south wale western australia eligible small medium business defined le employee binomial logistic regression analysis used identify predictor considered impact plan needing help prepare pandemic influenza result approximately per cent participant reported business plan pandemic influenza per cent reported thought impact pandemic influenza business per cent stated required help prepare pandemic belief severity pandemic influenza ability respond significant independent predictor plan pandemic influenza perception risk pandemic influenza important predictor considered impact needing help prepare pandemic conclusion finding suggest small medium business australia currently well prepared pandemic influenza found belief risk severity ability respond effectively threat pandemic influenza important predictor preparedness campaign targeting small medium business emphasise severity consequence business pandemic occur time reassure effective strategy capable implemented small medium business deal pandemic,2007-07-17,"Watkins, Rochelle E; Cooke, Feonagh C; Donovan, Robert J; MacIntyre, C Raina; Itzwerth, Ralf; Plant, Aileen J",BMC Public Health,,,,document_parses/pdf_json/25a348f34236403317091db876b29fd5063528ed.json,document_parses/pmc_json/PMC1934907.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1934907/,,20
454,454,475,gaemgm0t,16ffa1f7efaf96880e6f3c22d2de9c5672169303,PMC,Transmissibility of the Influenza Virus in the 1918 Pandemic,10.1371/journal.pone.0001498,PMC2204055,18231585.0,cc-by,background heightened increase concern influenza pandemic sought better understand influenza pandemic devastating epidemic previous century methodologyprincipal finding use data several community maryland usa well two ship experienced welldocumented outbreak influenza using likelihoodbased method nonparametric method estimate serial interval reproductive number throughout course outbreak analysis show basic reproductive number slightly lower maryland community enclosed population ship r se additionally effective reproductive number declined sub epidemic level quickly ship within around day community within – day mean serial interval ship consistent se se serial interval community varied substantially se se conclusionssignificance result illustrate importance considering population dynamic making statement epidemiological parameter influenza method employ estimation reproductive number serial interval easily replicated population disease,2008-01-30,"White, Laura Forsberg; Pagano, Marcello",PLoS One,,,,document_parses/pdf_json/16ffa1f7efaf96880e6f3c22d2de9c5672169303.json,document_parses/pmc_json/PMC2204055.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2204055/,,20
456,456,477,kfwbqp4p,9c4703d955eb0a06809ef3c48ddb829fe0ef3987,PMC,Clinical review: Update of avian influenza A infections in humans,10.1186/cc5675,PMC2206439,17419881.0,no-cc,influenza virus wide host range infection wild waterfowl poultry human recently crossspecies transmission avian influenza particularly subtype hn highlighted importance nonhuman subtypes incidence human population increased past decade crossspecies transmission human disease range asymptomatic mild conjunctivitis fulminant pneumonia death case however risk genetic change development novel virus increase heightening need public health hospital measure review discus epidemiology host range human disease outcome treatment prevention crosstransmission avian influenza human,2007-03-22,"Sandrock, Christian; Kelly, Terra",Crit Care,,,,document_parses/pdf_json/9c4703d955eb0a06809ef3c48ddb829fe0ef3987.json,document_parses/pmc_json/PMC2206439.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2206439/,,20
468,468,489,d37u3qbd,bfba5209f420bc33b292d253e5c6744090dde68b,PMC,"Influenza activity in Europe during eight seasons (1999–2007): an evaluation of the indicators used to measure activity and an assessment of the timing, length and course of peak activity (spread) across Europe",10.1186/1471-2334-7-141,PMC2216029,18047685.0,cc-by,background european influenza surveillance scheme eiss collected clinical virological data influenza since increasing number country eiss dataset used characterise important epidemiological feature influenza activity europe eight winter – following question addressed sentinel clinical report good measure influenza activity long typical influenza season europe westeast andor southnorth course peak activity spread influenza europe method influenza activity measured collecting data sentinel general practitioner gps report national reference laboratory sentinel report first evaluated comparing laboratory report used ass timing spread influenza activity across europe eight season result found good match clinical sentinel data laboratory report influenza collected sentinel physician overall match week difference also found moderate good match clinical sentinel data laboratory report influenza nonsentinel source overall match week statistically significant difference country using ili influenzalike illness ari acute respiratory disease case definition looking peakweeks clinical activity average length influenza season europe week median week range – week plotting peak week clinical influenza activity reported sentinel gps longitude latitude country indicated westeast spread peak activity spread influenza across europe four winter – – – – southnorth spread three winter – – – conclusion found clinical data reported sentinel physician valid indicator influenza activity length influenza activity across whole europe surprisingly long ranging – week season westeast spread influenza season southnorth spread associated type dominant virus season,2007-11-30,"Paget, John; Marquet, Richard; Meijer, Adam; van der Velden, Koos",BMC Infect Dis,,,,document_parses/pdf_json/bfba5209f420bc33b292d253e5c6744090dde68b.json,document_parses/pmc_json/PMC2216029.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2216029/,,20
497,497,519,fj9l8che,94f84033171f0a095afc62fa7f44a597e6508a72,PMC,The evolution of human influenza A viruses from 1999 to 2006: A complete genome study,10.1186/1743-422x-5-40,PMC2311284,18325125.0,cc-by,background knowledge complete genome constellation seasonal influenza virus different country valuable monitoring understanding evolution migration strain complete genome sequence influenza virus europe publicly available present time longitudinal genome study human influenza virus studied evolution circulating human hn hn hn influenza virus analysed danish human influenza virus characterised complete genome result hn prevalent strain denmark study period hn dominated – season hn virus first observed denmark – year little genetic change hn virus – season presented hn greater variability indicates hn virus evolving hn soon likely prevalent strain generally influenza haemagglutinin ha hn virus formed seasonal phylogenetic cluster different lineage cocirculating within season also observed evolution stochastic influenced small jump genetic distance rather constant drift especially introduction fujianlike virus – also evolutionary stasisperiods observed might indicate well fit virus evolution hn virus also influenced gene reassortments lineage different season none influenza gene influenced strong positive selection pressure antigenic site b hn ha preferred site genetic change study period probably site masked glycosylations substitution ctlepitopes gene coding neuraminidase na polymerase acidic protein pa matrix protein nonstructural protein n especially nucleoprotein np observed nlinked glycosylation pattern varied study period hn isolates highly glycosylated ten predicted sequons ha highest amount glycosylations observed study period conclusion present study first knowledge characterise evolution complete genome influenza hn hn hn isolates europe time period seven year precise knowledge circulating strain may implication predicting following season strain thereby better matching vaccine composition,2008-03-07,"Bragstad, Karoline; Nielsen, Lars P; Fomsgaard, Anders",Virol J,,,,document_parses/pdf_json/94f84033171f0a095afc62fa7f44a597e6508a72.json,document_parses/pmc_json/PMC2311284.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2311284/,,20
508,508,530,543aq9dx,eed4a68d4e44f9887b3219ad5813eed5f0c4d42b; 3d2962558f0a2ed4ddc00989168efe60856bd792; d94115064a8168415d634f654869a4009e4c3c70,PMC,Preliminary Findings of a Randomized Trial of Non-Pharmaceutical Interventions to Prevent Influenza Transmission in Households,10.1371/journal.pone.0002101,PMC2364646,18461182.0,cc0,background sparse data whether nonpharmaceutical intervention reduce spread influenza implemented study feasibility efficacy face mask hand hygiene reduce influenza transmission among hong kong household member methodologyprincipal finding conducted cluster randomized controlled trial household composed least member index subject presented influenzalikeillness hour duration influenza confirmed index case quickvue influenza ab rapid test household index subject randomized control surgical face mask hand hygiene household visited within hour day later nose throat swab collected index subject household contact home visit tested viral culture primary outcome measure laboratory culture confirmed influenza household contact secondary outcome clinically diagnosed influenza selfreported symptom randomized household completed follow home visit index case household laboratoryconfirmed influenza household contact laboratory confirmed influenza corresponding secondary attack ratio clinical secondary attack ratio varied depending case definition laboratorybased clinical secondary attack ratio significantly differ across intervention arm adherence intervention variable conclusionssignificance secondary attack ratio lower anticipated lower reported country perhaps due differing pattern susceptibility lack significant antigenic drift circulating influenza virus strain recently andor issue related symptomatic recruitment design lesson learnt pilot informed change main study trial registration clinicaltrialsgov nct hkclinicaltrialscom hkctr,2008-05-07,"Cowling, Benjamin J.; Fung, Rita O. P.; Cheng, Calvin K. Y.; Fang, Vicky J.; Chan, Kwok Hung; Seto, Wing Hong; Yung, Raymond; Chiu, Billy; Lee, Paco; Uyeki, Timothy M.; Houck, Peter M.; Peiris, J. S. Malik; Leung, Gabriel M.",PLoS One,,,,document_parses/pdf_json/eed4a68d4e44f9887b3219ad5813eed5f0c4d42b.json; document_parses/pdf_json/3d2962558f0a2ed4ddc00989168efe60856bd792.json; document_parses/pdf_json/d94115064a8168415d634f654869a4009e4c3c70.json,document_parses/pmc_json/PMC2364646.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2364646/,,20
532,532,554,4z38v9rg,72f9a628e9d59676c5cbed4485e64c5757a4c78a,PMC,Seasonality of Influenza A(H3N2) Virus: A Hong Kong Perspective (1997–2006),10.1371/journal.pone.0002768,PMC2481298,18648550.0,cc-by,background underlying basis seasonality influenza virus still uncertain phylogenetic study investigated phenomenon lacked sequence subtropical tropical region particularly southeast asia methodologyprincipal finding complete hemagglutinin ha neuraminidase na sequence obtained influenza ahn virus collected year – hong kong dated sequence analyzed influenza ahn vaccine strain sequence syd mo fuj cal publicly available dated sequence elsewhere worldwide addition na sequence alignment inspected presence naturally occurring known neuraminidase inhibitor nai resistanceassociated amino acid mutation rk ev hong kong ha na sequence clustered closely older vaccine sequence syd mo sequence elsewhere trend reversed significant cluster containing ha na sequence different location isolated different time suggesting viral migration may account much influenza ahn seasonality year period however least one example hong kong found suggesting year influenza ahn virus may persist location perhaps continuing circulate subclinically low level season reemerge influenza season following year relatively unchanged none hong kong influenza ahn na sequence contained known nairesistance associated mutation conclusionssignificance seasonality influenza ahn may largely due global migration similar virus appearing different country different time however occasionally virus may remain within single location continue circulate within population reemerge next influenza season relatively little genetic change naturally occurring nai resistance mutation absent least rare population,2008-07-23,"Tang, Julian W.; Ngai, Karry L. K.; Lam, Wai Y.; Chan, Paul K. S.",PLoS One,,,,document_parses/pdf_json/72f9a628e9d59676c5cbed4485e64c5757a4c78a.json,document_parses/pmc_json/PMC2481298.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2481298/,,20
533,533,555,7gmtp6km,6ed1c5f102cce4bbcbd9d5438b6b8be3d4746484,PMC,H5N1 and 1918 Pandemic Influenza Virus Infection Results in Early and Excessive Infiltration of Macrophages and Neutrophils in the Lungs of Mice,10.1371/journal.ppat.1000115,PMC2483250,18670648.0,cc0,fatal human respiratory disease associated pandemic influenza virus potentially pandemic hn virus characterized severe lung pathology including pulmonary edema extensive inflammatory infiltrate quantified cellular immune response infection mouse lung flow cytometry demonstrate mouse infected highly pathogenic hp hn hn influenza virus exhibit significantly high number macrophage neutrophil lung compared mouse infected low pathogenic lp virus mouse infected pandemic virus recent hn human isolate show considerable similarity overall lung cellularity lung immune cell subpopulation composition cellular immune temporal dynamic interestingly similarity observed hp hn virus consistently elicited significantly higher level proinflammatory cytokine whole lung primary human macrophage revealing potentially critical difference pathogenesis hn infection result together show infection hp influenza virus hn pandemic virus lead rapid cell recruitment macrophage neutrophil lung suggesting cell play role acute lung inflammation associated hp influenza virus infection addition primary macrophage dendritic cell also susceptible hn influenza virus infection vitro infected mouse lung tissue,2008-08-01,"Perrone, Lucy A.; Plowden, Julie K.; García-Sastre, Adolfo; Katz, Jacqueline M.; Tumpey, Terrence M.",PLoS Pathog,,,,document_parses/pdf_json/6ed1c5f102cce4bbcbd9d5438b6b8be3d4746484.json,document_parses/pmc_json/PMC2483250.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2483250/,,20
