,Unnamed: 0,Unnamed: 0.1,cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id,cluster
105,105,109,0brhn8oc,914c8d326beaccabd37199a9903b27fa7f9b0586,PMC,Pseudoknots: RNA Structures with Diverse Functions,10.1371/journal.pbio.0030213,PMC1149493,15941360.0,cc-by,protein form distinct structural motif certain structure commonly adopted rna molecule amongst prevalent rna pseudoknot,2005-06-14,"Staple, David W; Butcher, Samuel E",PLoS Biol,,,,document_parses/pdf_json/914c8d326beaccabd37199a9903b27fa7f9b0586.json,document_parses/pmc_json/PMC1149493.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1149493/,,7
115,115,119,sfue9fdb,6bdfb37e25eb7ec3ab6072564c8a58265142c24f,PMC,Dissecting RNA recombination in vitro: role of RNA sequences and the viral replicase.,10.1093/emboj/17.8.2392,PMC1170582,9545250.0,green-oa,molecular mechanism rna recombination studied turnip crinkle carmovirus tcv uniquely high recombination frequency nonrandom crossover site distribution among recombining tcvassociated satellite rna test previously proposed replicasedriven templateswitching mechanism recombination partially purified tcv replicase preparation rdrp programed rna resembling putative vivo recombination intermediate analysis vitro rdrp product revealed efficient generation terminal extension product initiation terminal extension occurred close base hairpin recombination hotspot vivo efficient generation terminal extension product depended two factor hairpin structure acceptor rna region ii short basepaired region formed acceptor rna nascent rna synthesized donor rna template hairpin structure bound rdrp thus probably involved recruitment probable role basepaired region hold terminus near rdrp bound hairpin structure facilitate terminal extension region also required vivo rna recombination tcvassociated satrna c satrna giving crucial direct support replicasedriven templateswitching mechanism rna recombination,1998-04-15,"Nagy, P D; Zhang, C; Simon, A E",The EMBO Journal,,,,document_parses/pdf_json/6bdfb37e25eb7ec3ab6072564c8a58265142c24f.json,,http://europepmc.org/articles/pmc1170582?pdf=render,,7
116,116,120,o360an6f,1f06fdb16fef50aa58a274874dec6266c7f206e8,PMC,RNA elements required for RNA recombination function as replication enhancers in vitro and in vivo in a plus‐strand RNA virus,10.1093/emboj/18.20.5653,PMC1171632,10523308.0,no-cc,rna replication requires cis‐acting element recruit viral rna‐dependent rna polymerase rdrp facilitate de novo initiation complementary strand synthesis hairpin hot spot recombination genomic rna turnip crinkle virus tcv satellite sat‐rna c parasitic rna associated tcv infection stimulate rna synthesis ‐fold downstream promoter sequence vitro assay using partially purified tcv rdrp artificial hairpin inhibitory effect transcription rna accumulation single cell enhanced ‐ ‐fold natural stem‐loop structure inserted poorly accumulating sat‐rna effect stem‐loop structure rna replication additive insertion three stem‐loop rna element increasing sat‐rna accumulation greatest extent ‐fold stem‐loop structure influence stability rna vivo may serve recruit rdrp template,1999-10-15,"Nagy, Peter D.; Pogany, Judit; Simon, Anne E.",EMBO J,,,,document_parses/pdf_json/1f06fdb16fef50aa58a274874dec6266c7f206e8.json,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1171632/,,7
117,117,121,cgl34ykt,6eeaffdb22b4e310867262d1891a1442769c7803,PMC,A universal BMV-based RNA recombination system—how to search for general rules in RNA recombination,10.1093/nar/gni106,PMC1174899,16002784.0,no-cc,present doubt rna recombination one major factor responsible generation new rna virus retrovirus numerous experimental system created investigate complex phenomenon consequently specific rna structural motif mediating recombination identified several virus unfortunately till unified model genetic rna recombination formulated mainly due difficulty direct comparison data obtained different rnabased virus solve problem attempted construct universal system recombination activity various rna sequence could tested end used brome mosaic virus model rna virus plant structural requirement rna recombination well defined effectiveness new homomolecular system proven experiment involving two rna sequence derived hepatitis c virus genome addition comparison data obtained homomolecular system generated earlier using heteromolecular one provided new evidence mechanism homologous nonhomologous recombination different depend virus mode replication,2005-07-07,"Alejska, Magdalena; Figlerowicz, Magdalena; Malinowska, Nelli; Urbanowicz, Anna; Figlerowicz, Marek",Nucleic Acids Res,,,,document_parses/pdf_json/6eeaffdb22b4e310867262d1891a1442769c7803.json,document_parses/pmc_json/PMC1174899.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1174899/,,7
123,123,127,7ots8npg,308a157fe5e9a630ded41e9d708dd50df3b6149b,PMC,An atypical RNA pseudoknot stimulator and an upstream attenuation signal for −1 ribosomal frameshifting of SARS coronavirus,10.1093/nar/gki731,PMC1182165,16055920.0,no-cc,− ribosomal frameshifting requires existence ci rna slippery sequence promoted downstream stimulator rna atypical rna pseudoknot extra stem formed complementary sequence within loop htype pseudoknot characterized severe acute respiratory syndrome coronavirus sars cov genome pseudoknot serve efficient stimulator − frameshifting vitro mutational analysis extra stem suggests frameshift efficiency modulated via manipulation secondary structure within loop infectious bronchitis virustype pseudoknot importantly upstream rna sequence separated linker ′ slippery site also identified capable modulating − frameshift efficiency rna sequence containing attenuation element downregulate − frameshifting promoted atypical pseudoknot sars cov two pseudoknot stimulators furthermore frameshift efficiency reduced half presence attenuation signal vivo therefore ci rna attenuator represents novel negative determinant general importance regulation − frameshift efficiency thus potential antiviral target,2005-07-29,"Su, Mei-Chi; Chang, Chung-Te; Chu, Chiu-Hui; Tsai, Ching-Hsiu; Chang, Kung-Yao",Nucleic Acids Res,,,,document_parses/pdf_json/308a157fe5e9a630ded41e9d708dd50df3b6149b.json,document_parses/pmc_json/PMC1182165.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1182165/,,7
131,131,136,cl9gpt9w,95aec306660c1b7519e9f019d92cc3a8206481e4,PMC,The influence of locked nucleic acid residues on the thermodynamic properties of 2′-O-methyl RNA/RNA heteroduplexes,10.1093/nar/gki789,PMC1201327,16155181.0,no-cc,influence locked nucleic acid lna residue thermodynamic property ′omethyl rnarna heteroduplexes reported optical melting study indicate lna incorporated otherwise ′omethyl rna oligonucleotide usually always enhances stability complementary duplex formed rna several trend apparent including ′ terminal u lna ′ terminal lnas le stabilizing interior ′ terminal lnas ii stability enhancement achieved lna nucleotide separated least one ′omethyl nucleotide iii effect lna substitution approximately additive lna nucleotide separated least one ′omethyl nucleotide equation proposed approximate stability complementary duplex formed rna least one ′omethyl nucleotide separate lna nucleotide sequence dependence ′omethyl rnarna duplex appears similar rnarna duplex preliminary nearestneighbor free energy increment °c presented ′omethyl rnarna duplex internal mismatch lna nucleotide significantly destabilize duplex rna,2005-09-09,"Kierzek, Elzbieta; Ciesielska, Anna; Pasternak, Karol; Mathews, David H.; Turner, Douglas H.; Kierzek, Ryszard",Nucleic Acids Res,,,,document_parses/pdf_json/95aec306660c1b7519e9f019d92cc3a8206481e4.json,document_parses/pmc_json/PMC1201327.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1201327/,,7
161,161,166,vblgotjn,07fc7bb8cbdb82bd4b17681aa92a6fc06d5fcf82,PMC,Functional and Genetic Analysis of Coronavirus Replicase-Transcriptase Proteins,10.1371/journal.ppat.0010039,PMC1298938,16341254.0,cc-by,coronavirus replicasetranscriptase complex assembly viral cellular protein mediate synthesis genome subgenomesized mrna virusinfected cell report genetic functional analysis temperaturesensitive t mutant murine hepatitis virus mhva unable synthesize viral rna infection initiated maintained nonpermissive temperature classical biochemical complementation analysis lead u predict majority mhva orfa replicase gene product nonstructural protein nsp–nsp form single complementation group cistron replicase gene product encoded orfb nonstructural protein nsp–nsp able function trans comprise least three possibly five complementation group cistron ii–vi also identified mutation nonstructural protein nsp nsp nsp nsp nsp nsp responsible t phenotype eight mhva mutant allows u conclude protein essential assembly functional replicasetranscriptase complex finally analysis viral rna synthesis t mutant virusinfected cell allows u discriminate three phenotype regard inability specific mutant synthesize viral rna nonpermissive temperature mutant la t appeared defective continuing negativestrand synthesis mutant alb t appeared form negative strand utilized positivestrand rna synthesis mutant alb t defective elongation positive negativestrand rna basis result propose model describes pathway viral rna synthesis mhvainfected cell biochemical analysis mutant allow u identify intermediate pathway elucidate precise function viral replicase protein involved,2005-12-09,"Sawicki, Stanley G; Sawicki, Dorothea L; Younker, Diane; Meyer, Yvonne; Thiel, Volker; Stokes, Helen; Siddell, Stuart G",PLoS Pathog,,,,document_parses/pdf_json/07fc7bb8cbdb82bd4b17681aa92a6fc06d5fcf82.json,document_parses/pmc_json/PMC1298938.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1298938/,,7
163,163,169,rxbcuseq,56bea8bc53d2703d7d33244508932aa26d1ad442,PMC,RNA Viral Community in Human Feces: Prevalence of Plant Pathogenic Viruses,10.1371/journal.pbio.0040003,PMC1310650,16336043.0,cc-by,human gut known reservoir wide variety microbe including virus many rna virus known associated gastroenteritis however enteric rna viral community present healthy human described present comparative metagenomic analysis rna virus found three fecal sample two healthy human individual study uncultured virus concentrated tangential flow filtration viral rna extracted cloned shotgun viral cdna library sequencing analysis vast majority viral sequence obtained similar plant pathogenic rna virus abundant fecal virus study pepper mild mottle virus pmmv found high concentrations—up virion per gram dry weight fecal matter pmmv also detected fecal sample collected healthy individual two continent indicating plant virus prevalent human population number pepperbased food tested positive pmmv suggesting dietary origin virus intriguingly fecal pmmv infectious host plant suggesting human might act vehicle dissemination certain plant virus,2005-12-20,"Zhang, Tao; Breitbart, Mya; Lee, Wah Heng; Run, Jin-Quan; Wei, Chia Lin; Soh, Shirlena Wee Ling; Hibberd, Martin L; Liu, Edison T; Rohwer, Forest; Ruan, Yijun",PLoS Biol,,,,document_parses/pdf_json/56bea8bc53d2703d7d33244508932aa26d1ad442.json,document_parses/pmc_json/PMC1310650.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1310650/,,7
179,179,185,gwd8qin6,882b4b4a41b772d31e8f9e860882088336f26e26,PMC,Automated extraction protocol for quantification of SARS-Coronavirus RNA in serum: an evaluation study,10.1186/1471-2334-6-20,PMC1382231,16466582.0,cc-by,background previously developed test diagnosis prognostic assessment severe acute respiratory syndrome sars based detection sarscoronavirus rna serum realtime quantitative reverse transcriptase polymerase chain reaction rtpcr study evaluated feasibility automating serum rna extraction procedure order increase throughput assay method automated nucleic acid extraction platform using magna pure lc instrument roche diagnostics evaluated developed modified protocol compliance recommended biosafety guideline world health organization based use magna pure total nucleic acid large volume isolation kit extraction sarscoronavirus rna modified protocol compared columnbased extraction kit qiaamp viral rna mini kit qiagen quantitative performance analytical sensitivity precision result newly developed automated protocol shown free carryover contamination comparable performance standard protocol kit designed magna pure lc instrument however automated method found le sensitive le precise led consistently lower serum sarscoronavirus concentration compared columnbased extraction method conclusion diagnostic efficiency prognostic value serum sarscov rna rtpcr test critically associated analytical sensitivity quantitative performance contributed rna extraction rtpcr component test recommend use columnbased manual rna extraction method,2006-02-09,"Chiu, Rossa WK; Jin, Yongjie; Chung, Grace TY; Lui, Wing-bong; Chan, Anthony TC; Lim, Wilina; Dennis Lo, YM",BMC Infect Dis,,,,document_parses/pdf_json/882b4b4a41b772d31e8f9e860882088336f26e26.json,document_parses/pmc_json/PMC1382231.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1382231/,,7
203,203,210,4s71mh8j,5543303ea370910fdff1ef7e9f77ddfe136ff683,PMC,Polyadenylation of genomic RNA and initiation of antigenomic RNA in a positive-strand RNA virus are controlled by the same cis-element,10.1093/nar/gkl349,PMC1474053,16738134.0,no-cc,genome antigenomes many positivestrand rna virus contain ′polya ′polyu tract respectively serving mutual template mechanism controlling length homopolymeric stretch well understood show coxsackievirus b cvb three enterovirus polya tract ∼– polyu tract ∼ ntlong mutagenesis analysis indicate length cvb ′polya determined orir ciselement ′noncoding region viral rna contrast mutation orir inhibit initiation − rna synthesis affect ′polyu length polyalacking genome able acquire genetically unstable aurich polyaterminated ′tails may generated mechanism distinct cognate viral rna polyadenylation aberrant tail ensure inefficient replication possibility rna replication independent orir polya demonstrate highly debilitated virus able survive utilizing ‘ emergence ’ perhaps atavistic mechanism,2006-05-31,"van Ooij, Mark J. M.; Polacek, Charlotta; Glaudemans, Dirk H. R. F.; Kuijpers, Judith; van Kuppeveld, Frank J. M.; Andino, Raul; Agol, Vadim I.; Melchers, Willem J. G.",Nucleic Acids Res,,,,document_parses/pdf_json/5543303ea370910fdff1ef7e9f77ddfe136ff683.json,document_parses/pmc_json/PMC1474053.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1474053/,,7
208,208,215,lxk6b297,3b990d221af78e875a1725512ea8573e7bf332ae,PMC,Expression and processing of the Hepatitis E virus ORF1 nonstructural polyprotein,10.1186/1743-422x-3-38,PMC1481634,16725054.0,cc-by,background orf hepatitis e virus hev encodes nonstructural polyprotein kda putative domain four enzyme methyltransferase papainlike cysteine protease rna helicase rna dependent rna polymerase absence culture system hev orf expressed using bacterial mammalian expression system shown kda protein processing polyprotein observed based observation proposed orf polyprotein undergo processing functional unit studied orf polyprotein expression processing baculovirus expression vector system high level expression posttranslational modification ability system result baculovirus expressed orf polyprotein processed smaller fragment could detected using antibody directed tag engineered end processing kda tagged orf polyprotein accumulation lower molecular weight specie took place timedependent manner processing inhibited ed cellpermeable cysteine protease inhibitor malditof analysis kda processed fragment revealed peptide sequence matched hev methyltransferase met first putative domain orf polyprotein antibody met region also revealed orf processing pattern identical observed nterminal tag conclusion expressed baculovirus orf polyprotein hev processed smaller protein correlated proposed functional domain though involvement noncysteine protease could ruled processing mainly depended upon cysteine protease,2006-05-26,"Sehgal, Deepak; Thomas, Saijo; Chakraborty, Mahua; Jameel, Shahid",Virol J,,,,document_parses/pdf_json/3b990d221af78e875a1725512ea8573e7bf332ae.json,document_parses/pmc_json/PMC1481634.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1481634/,,7
217,217,230,ygnbt4jb,4485f96496a208b7e77c9f53a8feb468483776db,PMC,Silencing Viral Infection,10.1371/journal.pmed.0030242,PMC1518680,16848617.0,cc-by,author describe recent progress obstacle harnessing rna interference prevent treat viral infection,2006-07-25,"Dykxhoorn, Derek M; Lieberman, Judy",PLoS Med,,,,document_parses/pdf_json/4485f96496a208b7e77c9f53a8feb468483776db.json,document_parses/pmc_json/PMC1518680.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1518680/,,7
